indicator_name,label,module,data_variable,variable_type,numerator_rule,denominator_rule,missing_rule,domain_variable,domain_value,dimensions,statistic_type,target_category,ci_method,ci_methods_by_dimension,department_categories,source_spss,sql_definition,source_reference_file,source_reference_sha256,source_dictionary_pdf,status
Agresor_VS_12M__AG_04,Agresor_VS_12M__AG_04,3.4 Violencia sexual,Agresor_VS_12M__AG_04,binary_materialized,Agresor_VS_12M__AG_04 == 1,VS_12M == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_12M,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Agresor_VS_12M__AG_05,Agresor_VS_12M__AG_05,3.4 Violencia sexual,Agresor_VS_12M__AG_05,binary_materialized,Agresor_VS_12M__AG_05 == 1,VS_12M == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_12M,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Agresor_VS_12M__AG_06,Agresor_VS_12M__AG_06,3.4 Violencia sexual,Agresor_VS_12M__AG_06,binary_materialized,Agresor_VS_12M__AG_06 == 1,VS_12M == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_12M,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Agresor_VS_12M__AG_07,Agresor_VS_12M__AG_07,3.4 Violencia sexual,Agresor_VS_12M__AG_07,binary_materialized,Agresor_VS_12M__AG_07 == 1,VS_12M == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_12M,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Agresor_VS_12M__AG_08,Agresor_VS_12M__AG_08,3.4 Violencia sexual,Agresor_VS_12M__AG_08,binary_materialized,Agresor_VS_12M__AG_08 == 1,VS_12M == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_12M,1,Nacional,prevalence,1,wald,Nacional=>wald,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Agresor_VS_12M__AG_09,Agresor_VS_12M__AG_09,3.4 Violencia sexual,Agresor_VS_12M__AG_09,binary_materialized,Agresor_VS_12M__AG_09 == 1,VS_12M == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_12M,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Agresor_VS_VIDA__AG_01,Agresor_VS_VIDA__AG_01,3.4 Violencia sexual,Agresor_VS_VIDA__AG_01,binary_materialized,Agresor_VS_VIDA__AG_01 == 1,VS_VIDA == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_VIDA,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Agresor_VS_VIDA__AG_02,Agresor_VS_VIDA__AG_02,3.4 Violencia sexual,Agresor_VS_VIDA__AG_02,binary_materialized,Agresor_VS_VIDA__AG_02 == 1,VS_VIDA == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_VIDA,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Agresor_VS_VIDA__AG_03,Agresor_VS_VIDA__AG_03,3.4 Violencia sexual,Agresor_VS_VIDA__AG_03,binary_materialized,Agresor_VS_VIDA__AG_03 == 1,VS_VIDA == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_VIDA,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Agresor_VS_VIDA__AG_04,Agresor_VS_VIDA__AG_04,3.4 Violencia sexual,Agresor_VS_VIDA__AG_04,binary_materialized,Agresor_VS_VIDA__AG_04 == 1,VS_VIDA == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_VIDA,1,Nacional,prevalence,1,wald,Nacional=>wald,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Agresor_VS_VIDA__AG_05,Agresor_VS_VIDA__AG_05,3.4 Violencia sexual,Agresor_VS_VIDA__AG_05,binary_materialized,Agresor_VS_VIDA__AG_05 == 1,VS_VIDA == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_VIDA,1,Nacional,prevalence,1,wald,Nacional=>wald,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Agresor_VS_VIDA__AG_06,Agresor_VS_VIDA__AG_06,3.4 Violencia sexual,Agresor_VS_VIDA__AG_06,binary_materialized,Agresor_VS_VIDA__AG_06 == 1,VS_VIDA == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_VIDA,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Agresor_VS_VIDA__AG_07,Agresor_VS_VIDA__AG_07,3.4 Violencia sexual,Agresor_VS_VIDA__AG_07,binary_materialized,Agresor_VS_VIDA__AG_07 == 1,VS_VIDA == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_VIDA,1,Nacional,prevalence,1,wald,Nacional=>wald,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Agresor_VS_VIDA__AG_08,Agresor_VS_VIDA__AG_08,3.4 Violencia sexual,Agresor_VS_VIDA__AG_08,binary_materialized,Agresor_VS_VIDA__AG_08 == 1,VS_VIDA == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_VIDA,1,Nacional,prevalence,1,wald,Nacional=>wald,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Agresor_VS_VIDA__AG_09,Agresor_VS_VIDA__AG_09,3.4 Violencia sexual,Agresor_VS_VIDA__AG_09,binary_materialized,Agresor_VS_VIDA__AG_09 == 1,VS_VIDA == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_VIDA,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
C3P201_10_1,C3P201_10_1,3.2 Violencia en el hogar,C3P201_10_1,binary_materialized,C3P201_10_1 == 1,VP_HOGAR == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VP_HOGAR,1,Nacional,prevalence,1,wald,Nacional=>wald,,03/08/08b_CRS03_CRS04_3.2*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
C3P201_11_1,C3P201_11_1,3.2 Violencia en el hogar,C3P201_11_1,binary_materialized,C3P201_11_1 == 1,VP_HOGAR == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VP_HOGAR,1,Nacional,prevalence,1,logit,Nacional=>logit,,03/08/08b_CRS03_CRS04_3.2*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
C3P201_1_1,C3P201_1_1,3.2 Violencia en el hogar,C3P201_1_1,binary_materialized,C3P201_1_1 == 1,VP_HOGAR == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VP_HOGAR,1,Nacional,prevalence,1,logit,Nacional=>logit,,03/08/08b_CRS03_CRS04_3.2*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
C3P201_2_1,C3P201_2_1,3.2 Violencia en el hogar,C3P201_2_1,binary_materialized,C3P201_2_1 == 1,VP_HOGAR == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VP_HOGAR,1,Nacional,prevalence,1,logit,Nacional=>logit,,03/08/08b_CRS03_CRS04_3.2*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
C3P201_3_1,C3P201_3_1,3.2 Violencia en el hogar,C3P201_3_1,binary_materialized,C3P201_3_1 == 1,VP_HOGAR == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VP_HOGAR,1,Nacional,prevalence,1,wald,Nacional=>wald,,03/08/08b_CRS03_CRS04_3.2*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
C3P201_4_1,C3P201_4_1,3.2 Violencia en el hogar,C3P201_4_1,binary_materialized,C3P201_4_1 == 1,VP_HOGAR == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VP_HOGAR,1,Nacional,prevalence,1,logit,Nacional=>logit,,03/08/08b_CRS03_CRS04_3.2*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
C3P201_5_1,C3P201_5_1,3.2 Violencia en el hogar,C3P201_5_1,binary_materialized,C3P201_5_1 == 1,VP_HOGAR == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VP_HOGAR,1,Nacional,prevalence,1,logit,Nacional=>logit,,03/08/08b_CRS03_CRS04_3.2*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
C3P201_6_1,C3P201_6_1,3.2 Violencia en el hogar,C3P201_6_1,binary_materialized,C3P201_6_1 == 1,VP_HOGAR == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VP_HOGAR,1,Nacional,prevalence,1,wald,Nacional=>wald,,03/08/08b_CRS03_CRS04_3.2*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
C3P201_7_1,C3P201_7_1,3.2 Violencia en el hogar,C3P201_7_1,binary_materialized,C3P201_7_1 == 1,VP_HOGAR == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VP_HOGAR,1,Nacional,prevalence,1,logit,Nacional=>logit,,03/08/08b_CRS03_CRS04_3.2*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
C3P201_8_1,C3P201_8_1,3.2 Violencia en el hogar,C3P201_8_1,binary_materialized,C3P201_8_1 == 1,VP_HOGAR == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VP_HOGAR,1,Nacional,prevalence,1,logit,Nacional=>logit,,03/08/08b_CRS03_CRS04_3.2*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
C3P201_9_1,C3P201_9_1,3.2 Violencia en el hogar,C3P201_9_1,binary_materialized,C3P201_9_1 == 1,VP_HOGAR == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VP_HOGAR,1,Nacional,prevalence,1,logit,Nacional=>logit,,03/08/08b_CRS03_CRS04_3.2*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
"C3P205_1_1,","C3P205_1_1,",3.2 Violencia en el hogar,C3P205_1_1,binary_materialized,C3P205_1_1 == 1,VF_HOGAR == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VF_HOGAR,1,Nacional,prevalence,1,logit,Nacional=>logit,,03/08/08b_CRS03_CRS04_3.2*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
"C3P205_2_1,","C3P205_2_1,",3.2 Violencia en el hogar,C3P205_2_1,binary_materialized,C3P205_2_1 == 1,VF_HOGAR == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VF_HOGAR,1,Nacional,prevalence,1,logit,Nacional=>logit,,03/08/08b_CRS03_CRS04_3.2*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
"C3P205_3_1,","C3P205_3_1,",3.2 Violencia en el hogar,C3P205_3_1,binary_materialized,C3P205_3_1 == 1,VF_HOGAR == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VF_HOGAR,1,Nacional,prevalence,1,logit,Nacional=>logit,,03/08/08b_CRS03_CRS04_3.2*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
"C3P205_4_1,","C3P205_4_1,",3.2 Violencia en el hogar,C3P205_4_1,binary_materialized,C3P205_4_1 == 1,VF_HOGAR == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VF_HOGAR,1,Nacional,prevalence,1,logit,Nacional=>logit,,03/08/08b_CRS03_CRS04_3.2*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
"C3P205_5_1,","C3P205_5_1,",3.2 Violencia en el hogar,C3P205_5_1,binary_materialized,C3P205_5_1 == 1,VF_HOGAR == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VF_HOGAR,1,Nacional,prevalence,1,logit,Nacional=>logit,,03/08/08b_CRS03_CRS04_3.2*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
"C3P205_6_1,","C3P205_6_1,",3.2 Violencia en el hogar,C3P205_6_1,binary_materialized,C3P205_6_1 == 1,VF_HOGAR == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VF_HOGAR,1,Nacional,prevalence,1,logit,Nacional=>logit,,03/08/08b_CRS03_CRS04_3.2*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
C3P205_7_1,C3P205_7_1,3.2 Violencia en el hogar,C3P205_7_1,binary_materialized,C3P205_7_1 == 1,VF_HOGAR == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VF_HOGAR,1,Nacional,prevalence,1,logit,Nacional=>logit,,03/08/08b_CRS03_CRS04_3.2*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
C3P213,C3P213,3.6 Búsqueda de ayuda,C3P213,categorical_target,C3P213 == 5,dom_no_recibio_hogar == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_no_recibio_hogar,1,Nacional,prevalence,5,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
